user_id,user_screenname,user_name,user_location,user_bio,user_createdat,user_followers_count,user_friends_count,user_favourites_count,user_laststatus_date,user_laststatus_text,user_statuses_count,is_friend,am_following,days_laststatus
454087241,PowerSheetAI,"PowerSheet.ai📊 AI Powered Excel, BI, Smart Tables","Seattle, WA","https://t.co/0URkXxHfqL－#AI Powered #Excel, Smart #Tables, #BI & #Finance｜Easy Auto #Reports, Forms, #PowerQuery #Data Trans, Pivot & #Fuzzy Lookup－Content Addin & Online",01-03-2012,1051,4249,144,06-24-2019,RT @msexcel: ❌🖱 https://t.co/UMQWhpXpuz #NOMOUSEGANG https://t.co/IYqmDfO3ri,233,1,0,6
4922450361,_KarenHao,Karen Hao,"Cambridge, MA","demystifying AI @techreview. formerly: data scientist & reporter @qz, @MIT engineer. lover of beautiful things. sign up for my 💌: https://t.co/IozO3OBNV5.",02-17-2016,7558,1084,3026,06-23-2019,Africa’s blossoming AI research community comes at a much-needed time for the field. While hubs like SF grow detach… https://t.co/lQsZE8FphY,2778,1,0,7
55502195,domyoriginal,Domingo Lopez,Malaga,"CTO & Deep Learning Architect in Orinuc A.I. Research. #ReinforcementLearning 
#DeepLearning, 
#MachineLearning,
#AI, #BigData, #DataScience 😀👍",07-10-2009,1146,1950,4273,06-25-2019,RT @yisongyue: My answer to Can deep neural networks solve NP-Hard problems? https://t.co/bekoxDQyfo,1994,1,0,5
2353571767,AnthonyDagati,Anthony Dagati,"San Francisco, CA","Real estate private equity, crowdfunding,  travel, tech, & aesthetics",02-20-2014,94,299,409,06-06-2019,Live Long And Prosper: How Anne Wojcicki’s 23andMe Will Mine Its Giant DNA Database For Health And We... via @forbes https://t.co/bAPbpZN4qk,441,1,0,24
174513746,koundy87,Koundinya Desiraju,"New Delhi, India","A Physician data scientist. #AI in #Healthcare towards achieving #AffordableHealth #HealthForAll #UHC YoungInvestigator @THSTIFaridabad
#Rstats #Python",08-04-2010,234,657,1112,06-24-2019,RT @imlipsa: The updated version of #Litchiscare #INFOGRAPHIC. please feel free to translate it into as many languages as possible and shar…,1362,1,0,6
9471492,RyanRobertson_1,Ryan Robertson,"Glasgow, Scotland",Connecting top talent with innovative companies #ArtificialIntelligence #MachineLearning #ComputerVision #DataScience #DeepLearning,10-16-2007,1425,690,1983,06-25-2019,@SkyNews But how much does the Monarchy generate through tourism?,2629,1,0,5
10090732,robinc,Robin Ranjit Singh Chauhan,Vancouver BC Canada,"^_^ Reinforcement learning fanatic. Pers acct, opinions my own.  Head of Eng SF VC @Agfunder, ex @Microsoft PM,  @WaterlooENG Comp Eng + @WoodstockSchool alum",11-09-2007,152,550,558,06-25-2019,@nihilistspicer Well Bigquery has a bit of ML built in.  In a year or two this might sound less silly.,499,1,0,5
2946848616,stevong15,steven wong,"California, USA","data scientist. currently @cyenceplatform. formerly @rms, @stanford, @columbia. 🇨🇳→🇭🇰→🇨🇦→🗽→🌉",12-28-2014,39,809,503,02-28-2019,"@southpkcommons @dragonaire Interested, if spots still available! (but looks like DM is not open for me?)",2,1,0,122
1.13165E+18,KelvinIdanwekh1,t3n50r ➐,Mars,I'm trying to understand intelligence.,05-23-2019,21,244,62,06-22-2019,@Adedam_Ola @djvice_ Must u talk 😏,16,1,1,8
7.49624E+17,Mehdi_A_Bennani,Mehdi Abbana Bennani,"Tokyo, Japan",Research Intern @RIKEN_AIP - Imperfect Information Learning Team,07-03-2016,164,569,631,06-22-2019,RT @EmtiyazKhan: Call for tutorial for ACML 2019 is open. Help me spread the word! Retweets are highly appreciated. https://t.co/5rSuS4lWWl,268,1,0,8
9.39622E+17,ankitXdhankhar,Ankit Dhankhar,IIT Roorkee,"Undergrad@IITR |
Research Intern 2019 @AdobeResearch |
GSoC 2018 Mentor@FreeType |
Deep Learning ❤️",12-09-2017,32,411,447,06-09-2019,"RT @paperdigestorg: The complete list of all 519 ICML-2019 papers with code.   #icml2019 #AI #MachineLearning #ComputerVision #code 

https…",30,1,0,21
1.1358E+18,AyGamma,gamma (g)ay,,"Trying to learn all the things! 💡 

Particularly interested in AI, its maths and ethics, and memes.

She/her",06-04-2019,10,108,138,06-25-2019,RT @rgay: The corporatization of pride is exhausting. Festooning your business with rainbow is well and good but do you have LGBT people in…,28,1,0,5
305894233,conradconIRL,Mark Conrad Connor,"Fermanagh, Ireland ",Research & Innovation Lead at STATSports. PhD candidate at UCD - Natural Computing Research and Applications Group. (Views are my own),05-26-2011,866,3402,1810,06-09-2019,@oneillm That looks amazing they’ve got a World Cup and everything 😂,745,1,0,21
243129517,Enooooooormous,Thomas Taieb,Chicago,"Former financial analyst in M&A, self-trained in #DataScience and #MachineLearning, love everything about #technology, #startups and new businesses",01-26-2011,186,696,2315,06-24-2019,@netflix @MariahCarey As long as you dont suggest to watch #MurderMystery...,1712,1,1,6
60906404,Merrick_U,Merrick,Sydney,"Work in the energy industry. Tweets mostly on energy, renewables, data science, climate science & cycling.",07-28-2009,469,2386,2251,06-05-2019,https://t.co/sBHPp65Dcl,680,1,0,25
1.05815E+18,aponteanalytics,David Aponte,"New Jersey, USA",Turning raw data into knowledge. #DataScience #MachineLearning #DataJournalism,11-01-2018,49,350,221,06-16-2019,"RT @Outlook: Today’s tea:

          )         )        )
    )     (         )       )      )
_(___(____)____(___(__ (___
\…",65,1,0,14
3815265555,hhereau,Holly Hereau,"Michigan, USA",Bionerd/Entomologist/Nature lover. Helping ALL students to be critical thinkers & good environmental stewards. Science PRP member. MI HS Science TOTY '19,09-29-2015,1079,2456,9110,06-25-2019,RT @richbacolor: This chapter ends with the idea that designing learning experiences where students figure out vs learn about requires enga…,2498,1,0,5
4531695494,terracotta_girl,joan,"Minneapolis, MN","👩🏻‍💻🧗🏻‍♀️🚘
computer science & linguistics undergrad @ university of minnesota !!",12-11-2015,25,311,1273,06-25-2019,RT @crown_prinxe: migration pattern of the big horn sheep 🐏🐏🐏 https://t.co/h3Ei9ESCjw,198,1,0,5
8.13349E+17,kevin_bdx,Kevin,"Bordeaux, France","Podiatrist turned Data scientist, geek, crossfitter.
Végétarien non pratiquant.
Bordelais aimant le vin de Bourgogne.",12-26-2016,511,1153,37128,06-25-2019,RT @GFaghe: 📄 It is sometimes good to talk about the limitations of #DeepLearning in analyzing real world clinical data 📉📋 Published in @na…,2773,1,1,5
118622146,prannoy_p,Prannoy Pilligundla,,"ASIC Engineer, Nvidia | GSoCer 2015 & 2014 | Class of 2016, BITS-Pilani | Programmer | Startup Enthusiast | Book Lover",03-01-2010,172,438,41,06-30-2018,Amazing keynote by @_sameernigam at @ConquestBITS! It was fun getting to know your journey and listening to your vi… https://t.co/CI05aRdkSV,202,1,0,365
1.13488E+18,MachinaViva,Valentina Alexander,"Houston, TX",Inventory Planner. Economics MA @UHouston. #MachineLearning enthusiast. Mentors and collaborative projects welcome 🦋 (she/her),06-01-2019,49,363,119,06-24-2019,This repository contains #Jupyter notebooks implementing the algorithms found in the book “The Elements of Statisti… https://t.co/0bHYMWEVOA,54,1,0,6
1.13627E+18,MalteEsders,Malte Esders,,"PhD student in Machine Learning at TU Berlin, focus on Reinforcement Learning",06-05-2019,2,120,71,06-25-2019,RT @tomstafford: During my PhD I nearly lost my mind thinking about why we build computational models in cognitive science. {thread},7,1,0,5
167287262,cristianexer,Christian,Terminal,Data Scientist | Software Developer | MSc Computer Science - @unilincoln | #photos #sports #travel #challenges,07-16-2010,481,240,19364,06-20-2019,RT @Rich_Harris: https://t.co/g3X3XMrmRz,2268,1,0,10
622058872,aadeshmagare,AADESH MAGARE,"Bengaluru South, India",CS Master's Student at IISc Bangalore.,06-29-2012,94,334,65,11-14-2017,"RT @ossia: The iPhone's Face ID has been hacked using a silicone mask and some 2D photos of eyes and mouths. 

Back when Apple first announ…",37,1,0,593
445522148,inpursuitofvoid,S!NHA💬,Singapore,"⚠️UnderConstruction! Tech, OpenSource, Analytics, Market, Finance, Chess, Adventure, Eat, Sleep, Music, blah! *Personal views*",12-24-2011,234,2964,960,06-25-2019,"RT @Ashutos61: If you are doing PhD or post-doc and want to enhance your skills in presenting your research, even to non-specialists, here…",8220,1,0,5
193062176,JasonLeeRoberg,Jason Lee Roberg,San Diego,"LIfelong learner, exploring the boundaries of science, consciousness, technology, art, and culture. Also a proud father, educator, and trail-runner.",09-20-2010,246,268,431,04-11-2019,"RT @QuantaMagazine: Is it what you were expecting? How do you feel after seeing the first-ever image of a black hole?
https://t.co/G10ggOd6…",389,1,0,80
1.12802E+18,Vaiteeswaran1,Vaiteeswaran,,"I think Hard, maybe I need to get deep instead harder...",05-13-2019,6,249,60,06-24-2019,Never ever really thought of such thing😲👍 https://t.co/twZ6h877GQ,23,1,0,6
416396050,DipanshuShady,Dipanshu Gupta,"Frankfurt Am Main, Germany","Scientist, TV Critic and 70s Rock buff. Trying to figure out the usual stuff in life, like the origins of universe and all.",11-19-2011,349,407,4746,06-09-2019,"RT @fchollet: Machine Learning Land Resort features a data lake lined up with decision trees, a tall residual tower that reaches above the…",6267,1,0,21
1.13646E+18,philxhuang,Phil Huang,Pittsburgh,IS & Stats/ML '22 @CarnegieMellon. Teaching Asst @SCSatCMU & Research Asst. @LTIatCMU. 3 Current Focuses: React Native; PyTorch Research; Summer Courses.,06-06-2019,14,152,33,06-09-2019,I'd be the Type VII Reluctant DS in the comments. The hype on #MachineLearning is real. Avoid tunnel vision of ML a… https://t.co/RrtnOPNxCm,2,1,0,21
51616824,serviolima,Servio  Fernando Lima Reyna,Switzerland,"padre, ecuatoriano, PhD (c) CS @ U. Fribourg, Switzerland",06-28-2009,344,1880,3464,06-24-2019,RT @VillaFernando_: Nuevamente @MashiRafael quedaste como el puerco difundiendo noticias truchas del cabezón Cuesta. Todas mis investigacio…,1456,1,0,6
562448616,IntrepidIndian,Karan,Bombay,"politics, sports, music, films, deep learning. don't take me seriously. it's only the internet.",04-24-2012,592,809,11286,06-25-2019,THE BANTER HAS TURNED NUCLEAR https://t.co/Pm0yvSfVnP,28537,1,0,5
7.54977E+17,harshit_edu,Harshit Agrawal,"Mumbai, India",I am all about philosophy of science | embodied cognition | interactive simulations | cycling,07-18-2016,80,607,434,06-09-2019,RT @himdaughter: Extremely important message; please spread and heed; create awareness amongst all; your household help and everyone you ca…,107,1,0,21
7.81455E+17,Lionbridge_AI,Lionbridge AI Finland,"Tampere, Finland",Lionbridge AI Finland provides human-powered services to develop intuitive human-machine interfaces. GSMI@lionbridge.com,09-29-2016,446,1298,634,06-25-2019,"This week's #Quote2Note is about #languages and it comes from an #American #journalist #FloraLewis!

Have a marvelo… https://t.co/wGLbHQohLd",593,1,1,5
173365567,lahiru_tjay,Lahiru Liyanapathirana,"Colombo, Sri Lanka",Software Engineer | Machine Learning and Natural Language Processing enthusiast | Writer | Vocalist,08-01-2010,86,114,130,06-25-2019,RT @kdnuggets: How To Learn #DataScience If Youre Broke #KDN https://t.co/Wud7r4DyQK,509,1,0,5
358647853,aiexplorations,Rajesh S (aiexplorations),India,"Senior industry professional in the data and AI space. Interests include product/solution innovation, entrepreneurship, consulting and problem solving.",08-20-2011,427,540,1490,06-21-2019,"RT @lexfridman: ""It would be possible to describe everything scientifically, but it would make no sense; it would be without meaning, as if…",1673,1,0,9
4351839748,WaithiraWambugu,Waithira Wanjiku,Nairobi 🇰🇪,"African|• Procurement and Logistics Management Student•|
You'll always find a friend in me.",12-02-2015,488,577,6969,06-25-2019,"RT @ItsMutai: Is there a problem if systems were working in Kenya just like they do in Japan? I mean, is there a problem if Africans were r…",724,1,0,5
32814314,rajneeshagrawal,Rajneesh Aggarwal,India,Interested in #deeplearning and #machinelearning. Writer at Medium (https://t.co/rfkaJ9lzv1). Founder at Edhas International.,04-18-2009,175,134,709,06-25-2019,@mfuloria Congratulations @mfuloria and @Nagarro team!,1071,1,0,5
1974434377,AlghaniIrfan,Irfan Alghani Khalid,"Bogor, Jawa Barat","Machine Learning and Flutter enthusiast, Aviation lover, and someone who have eager to learn. Live in Regenstadt (Bogor)",10-20-2013,74,328,681,06-25-2019,@timsneath Great Teacher!,1264,1,0,5
9.39813E+17,Vaitheeswar7,Vaitheeswar,"Chennai, India",Indian | 😇Life | Coding | 😎Photography | 🎮Robots | 💯Programming |  #FreeCodeCamp | Newbie Coder | Cricketer | #100daysofcode |Javascript |Python | @code|♊🎵,12-10-2017,401,1794,167,06-17-2019,"RT @BrandsInOneWord: Top 7 Free Resources for #DataScientists 

https://t.co/v4ezmhdHkK

1. @Medium: @techreview 
2. blogs: @netflix @Uber…",229,1,0,13
7.81128E+17,suraz63,Suraj Bista,Nepal,"AI Developer at MPercept Technology,
Machine Learning Engineer",09-28-2016,17,128,261,06-08-2019,"RT @PythonHub: Build a REST API in 30 minutes with Django REST Framework

https://t.co/1LBDFFoRNk",16,1,0,22
442847310,dominiqueleglu,Dominique LEGLU,"Paris, France",Journaliste. Dir. des rédactions @Sciences_Avenir @maglarecherche The power of your Imagination! #science #IA #startup #algorithme #digital #nuclear #universe,12-21-2011,9040,1282,141,06-25-2019,"RT @olascar: EN IMAGES. Les organoïdes, ces mini-organes cultivés en labo depuis 10 ans https://t.co/v7LGRDeuWi via @Sciences_Avenir",17668,1,0,5
1.03152E+18,NimanshiJha,Nimanshi Jha,India,"BTech CSE(2020),Technology & Research Enthusiast.Lets create something sometime that no one did before for the welfare of the Global World! & Ich kenne Deutsch!",08-20-2018,13,122,129,06-11-2019,RT @fchollet: AI that plays games is my least favorite kind of AI. I'd much rather have AI that makes games for me to play,24,1,0,19
3057319038,cricvivek,Vivek Pandit,Mumbai,Studying Computational Data Science at Carnegie Mellon University! IIT Bombay Alum! :D,03-02-2015,55,448,5856,10-31-2018,@HarshLara Gr8 speech!!,8,1,1,242
2447188134,ivanbeckley,Ivan Beckley,"London, UK",medic @ucl. prev intern @DeepMindAI,04-16-2014,1873,2246,5522,06-21-2019,@fxfegha Sony Ericsson in hand and ready. Mattee those were the days!,3493,1,0,9
4392471735,tstokrk,Tom Orzechowski,"Krakow, Lesser Poland","Head of R&D at @VirtusLab. Business Manager by day, Data Engineer by night. True enthusiast of #ai. A big fan of Chinese culture, and indie games.",12-06-2015,885,3812,449,06-04-2019,RT @lexfridman: Here's my conversation with Siraj Raval (@sirajraval) on the Artificial Intelligence podcast. He is an educator building an…,187,1,0,26
352952014,TKinnunen,Teemu Kinnunen,,Computer vision and machine learning expert. Working as a data scientist at @Futurice.,08-11-2011,79,153,566,06-11-2019,@DriveNow_UK Thanks. We got our belongings and car back to Munich. You have really nice people working in customer… https://t.co/BHLA2LQ3dm,177,1,0,19
17398511,bendaizer,"Amine Benhenni, PhD",Dataswati,"Mainly Science, Data & Society. PhD in Particle Physics, Data and AI entrepreneur, speaker, teacher and coach.",11-14-2008,1229,895,795,04-26-2019,"Ce soir aura lieu au #WaiMassySaclay notre première rencontre sur l'innovation, la data et l'IA pour les jeunes et… https://t.co/H6Pqz7M3Cz",8180,1,0,65
9.75651E+17,narendra_859,Narendra_Reddy,"Hyderabad, India",Aspiring Artificial Intelligence Researcher,03-19-2018,22,287,119,06-21-2019,"India’ Open Government Data Platform
https://t.co/f5wdCPGdFv",124,1,0,9
2180667368,leosouliotis,Leo Souliotis,"Leamington Spa, England","PhD student in Statistical Bioinformatics, working with Chris Quince@University of Warwick

Aviation and Machine Learning enthusiast",11-07-2013,251,494,3955,06-25-2019,Great to see #bioinformatics as a motivation for this talk on optimization for large scale machine learning on #DS3 https://t.co/n6HkUxXAv5,925,1,0,5
1.02562E+18,saurav_j_,Saurav Jha,"Hyderabad, India","Machine Learning Engineer at Factset, Former Research Intern at NLPR Labs (IIT-BHU), 🇳🇵",08-04-2018,27,278,211,05-12-2019,"@AdamDanielKing @OpenAI @AlecRad @gdb What on earth a train data had it been to influence this!

Ranking it on a ra… https://t.co/CT4MVcCuQu",11,1,0,49
